id,id_cliente,id_produto,data_venda,qtd,total
7508,37,139,2024-01-24,13,17596.85
7509,41,14,2024-02-10,5,170102.25
7510,48,107,2024-11-27,8,12107.0
7511,2,134,2024-09-22,14,62744.65
7512,41,84,2023-11-29,8,347391.0
7513,46,118,2024-06-13,1,4315.0
7514,5,141,2024-12-22,15,71727.0
7515,40,126,2024-01-13,2,5354.0
7516,21,23,2024-07-25,14,148675.95
7517,18,57,2024-12-03,12,1354212.65
7518,20,111,2024-10-15,13,52922.6
7519,18,27,2023-03-31,5,82557.0
7520,19,63,2024-09-22,1,132960.1
7521,4,139,2024-09-21,1,1353.75
7522,10,90,2024-12-29,13,1028265.0
7523,28,63,2023-03-19,6,839746.0
7524,49,121,2024-06-20,13,45624.7
7525,25,57,2023-03-14,9,1015659.25
7526,22,129,2024-07-17,12,39195.0
7527,13,37,2023-08-26,3,17292.85
7528,15,120,2024-04-04,6,18747.0
7529,13,99,2024-06-29,10,1019033.65
7530,15,94,2024-10-18,1,40751.0
7531,29,150,2024-11-05,13,20324.3
7532,33,146,2023-05-06,6,2976.0
7533,39,119,2023-04-02,11,34023.3
7534,42,29,2023-08-03,4,146041.0
7535,10,39,2024-04-22,10,281511.6
7536,10,36,2024-06-07,11,248615.0
7537,18,44,2023-07-07,11,112931.25
7538,28,108,2024-03-05,12,38139.65
7539,7,26,2024-04-17,9,147771.55
7540,36,62,2023-10-10,6,613332.0
7541,49,89,2023-03-16,12,896930.15
7542,18,67,2023-10-24,11,896496.0
7543,28,56,2024-05-04,7,285874.95
7544,38,111,2024-08-18,11,47138.0
7545,6,34,2023-06-19,7,32701.85
7546,35,27,2023-07-27,1,16511.0
7547,42,73,2024-09-29,6,858960.0
7548,42,4,2023-01-18,12,40583.0
7549,5,95,2023-03-25,8,530540.8
7550,30,146,2024-10-12,7,3298.4
7551,49,3,2023-08-09,10,90242.0
7552,41,80,2024-11-09,4,516895.0
7553,44,130,2024-01-21,15,59052.95
7554,16,116,2024-03-05,14,36057.0
7555,39,141,2024-05-15,10,45427.1
7556,11,9,2024-07-14,5,198528.0
7557,18,119,2023-02-24,4,13023.0
7558,37,13,2024-05-22,11,80957.1
7560,46,37,2024-05-22,15,91016.0
7561,20,1,2024-04-20,14,440529.25
7562,14,131,2024-08-09,3,2746.45
7563,49,87,2024-07-16,7,468019.0
7564,45,94,2023-01-03,14,570512.0
7565,4,126,2024-04-19,5,12715.75
7566,21,51,2023-11-03,15,962385.0
7567,8,7,2024-09-03,13,253744.0
7568,12,47,2024-07-26,4,23267.4
7569,9,57,2024-11-17,7,789957.3
7570,15,110,2023-07-11,12,29946.0
7571,43,51,2024-10-09,14,898226.0
7572,43,110,2024-07-27,3,7487.0
7573,19,19,2024-02-13,3,49297.0
7574,42,111,2024-03-25,8,32567.9
7575,20,67,2024-06-10,3,257367.0
7576,24,81,2023-08-13,12,1465782.0
7577,47,86,2024-06-30,6,533082.05
7578,11,67,2024-08-26,12,1029469.0
7579,6,22,2023-12-24,14,524723.0
7580,19,17,2023-01-14,11,154427.0
7581,4,35,2024-01-06,2,22011.0
7582,48,89,2023-01-05,6,472068.0
7583,7,6,2024-07-07,1,11229.0
7584,30,77,2023-05-06,10,424694.65
7585,27,90,2023-06-27,3,237292.0
7586,4,40,2023-09-23,10,141840.0
7587,44,149,2023-07-07,6,6632.9
7588,23,120,2024-06-26,13,38587.1
7589,25,124,2024-04-11,13,46558.55
7590,17,41,2024-01-12,4,40280.0
7591,3,114,2024-12-15,15,11389.55
7592,40,120,2023-11-25,11,34369.0
7593,40,19,2023-02-13,12,197188.0
7594,29,116,2024-09-03,6,14680.35
7595,26,113,2024-02-18,8,35160.0
7596,25,73,2024-05-09,13,1861079.0
7597,37,132,2024-02-04,12,18756.0
7598,5,76,2024-09-17,2,281576.2
7599,36,105,2024-05-20,1,294.5
7600,49,121,2023-01-25,9,31585.6
7601,3,72,2023-12-25,14,1395305.0
7602,30,66,2024-08-19,1,12572.0
7603,20,28,2023-09-02,8,114068.0
7604,4,37,2023-09-01,4,24271.0
7605,33,97,2024-08-31,3,406005.0
7606,22,142,2024-07-06,12,9421.15
7607,7,53,2024-02-01,13,697775.0
7608,10,11,2024-08-19,13,447464.25
7609,33,32,2024-12-05,7,87517.0
7610,28,23,2023-08-03,5,53098.35
7611,12,66,2024-06-13,4,47772.65
7612,40,94,2024-05-17,8,326007.0
7613,24,25,2023-09-07,1,11519.7
7614,25,114,2024-01-06,13,10391.0
7615,35,119,2024-05-06,3,9767.0
7616,9,38,2024-06-04,13,326795.25
7617,47,144,2024-08-25,4,8857.0
7618,14,126,2024-05-03,3,7629.45
7619,30,65,2024-08-19,5,127788.0
7620,19,13,2024-05-25,3,22078.95
7621,36,12,2024-12-16,3,8179.0
7622,10,139,2023-10-07,13,18523.0
7623,28,136,2023-09-08,12,23682.0
7624,10,56,2024-04-10,5,204196.8
7625,39,4,2023-06-22,15,48191.6
7626,5,119,2023-05-28,6,18558.25
7627,12,5,2024-08-16,15,337283.25
7628,21,116,2023-08-02,2,4893.45
7629,16,146,2023-09-06,7,3298.4
7630,28,145,2024-01-27,14,57853.1
7631,30,35,2023-09-28,3,31366.15
7632,8,109,2023-02-10,11,6850.0
7633,48,122,2023-03-13,1,1322.0
7634,26,150,2024-10-21,14,21887.05
7635,41,127,2023-06-08,8,11775.25
7636,22,103,2023-10-19,14,23796.55
7637,27,148,2023-05-07,7,31824.05
7638,1,82,2023-07-03,1,51634.0
7639,6,67,2024-04-16,10,857890.0
7640,16,74,2023-05-20,10,865586.0
7641,22,20,2023-04-16,1,29291.35
7642,38,9,2023-08-09,15,565802.9
7643,28,65,2023-11-28,14,357808.0
7644,2,144,2024-05-16,1,2103.3
7645,27,79,2023-08-16,10,628394.6
7646,27,115,2023-05-07,5,4153.0
7647,43,12,2024-03-11,3,8179.0
7648,6,81,2024-08-18,2,232082.15
7649,49,18,2023-05-03,5,132862.0
7650,20,89,2024-09-10,9,708102.0
7651,48,34,2024-04-22,6,29505.0
7652,38,35,2023-05-16,6,62731.35
7653,18,97,2024-09-17,7,899977.75
7654,4,62,2024-03-01,12,1226664.0
7655,9,81,2023-08-25,12,1465782.0
7656,21,143,2023-08-08,1,4214.2
7657,30,120,2024-04-14,11,34369.0
7658,20,106,2023-10-14,1,4385.0
7659,18,113,2023-06-11,6,25051.5
7660,36,5,2023-01-30,14,331366.0
7661,13,137,2024-05-26,11,35378.0
7662,10,97,2024-04-01,2,270670.0
7663,30,137,2024-10-18,15,48242.9
7664,49,95,2023-11-18,10,663176.0
7665,34,27,2023-04-22,2,33023.0
7666,9,54,2024-01-22,6,692748.55
7667,22,44,2023-09-12,4,41065.65
7668,32,18,2023-10-05,1,26572.0
7669,9,70,2023-11-12,8,274843.0
7670,18,38,2024-09-27,3,75413.85
7671,2,101,2023-04-02,4,1854.0
7672,33,89,2023-09-05,9,672696.9
7673,47,78,2024-08-13,5,608808.0
7674,18,76,2023-12-15,9,1333784.0
7675,22,3,2024-07-14,15,135363.0
7676,23,138,2024-11-08,3,12549.0
7677,11,61,2023-04-01,13,364242.0
7678,41,83,2024-04-29,10,1280637.05
7679,28,139,2024-03-03,10,13536.55
7680,25,143,2024-03-09,14,62110.0
7681,49,62,2023-03-24,14,1359552.6
7682,33,41,2023-03-05,11,116600.0
7683,14,104,2023-03-02,13,48269.0
7684,46,146,2024-02-04,13,6125.6
7685,11,98,2024-08-13,12,952334.0
7686,11,114,2023-09-22,5,3996.0
7687,29,120,2023-02-02,2,6249.0
7688,11,6,2023-09-05,15,177303.0
7689,10,116,2024-01-05,8,20604.0
7690,23,138,2024-02-25,3,11921.55
7691,49,13,2023-02-11,13,95676.4
7692,1,13,2024-08-25,5,36799.2
7693,23,38,2024-10-12,9,238150.0
7694,46,78,2024-08-15,4,487046.0
7695,26,55,2023-03-12,6,659923.0
7696,42,8,2024-09-06,2,9968.0
7697,23,120,2023-07-16,12,37494.0
7698,47,41,2023-05-14,14,140980.0
7699,47,5,2023-12-06,7,165683.0
7700,30,133,2023-12-18,8,15142.0
7701,5,108,2023-04-13,6,19069.35
7702,11,89,2024-06-18,3,236034.0
7703,11,33,2024-10-18,12,76559.55
7704,35,38,2024-03-04,3,79383.0
7705,9,94,2024-10-02,2,77426.9
7706,34,88,2023-07-03,8,386692.0
7707,4,115,2023-04-02,5,4153.0
7708,31,144,2024-03-18,8,17713.0
7709,35,145,2024-05-03,14,60898.0
7710,4,61,2024-09-13,13,364242.0
7711,38,149,2024-06-07,15,17454.0
7712,2,27,2023-01-16,3,49534.0
7713,36,57,2024-08-31,14,1663068.0
7714,30,34,2023-05-24,4,18686.5
7715,3,5,2024-06-13,6,142014.0
7716,41,36,2024-12-10,2,42942.85
7717,21,33,2023-06-17,2,12760.4
7718,34,126,2023-11-05,1,2543.15
7719,4,92,2023-09-09,1,84411.3
7720,1,38,2023-12-01,12,317534.0
7721,33,136,2023-08-23,1,1974.0
7722,33,103,2024-08-17,1,1699.55
7723,39,17,2023-05-04,15,200052.9
7724,20,46,2024-02-01,2,9968.0
7725,43,74,2024-02-20,14,1151229.0
7726,7,24,2024-11-11,7,162625.0
7727,7,19,2024-02-24,12,187328.6
7728,37,97,2023-07-03,4,514273.0
7729,12,84,2023-03-04,4,173696.0
7730,30,66,2023-10-04,10,125716.0
7731,47,141,2024-08-12,11,52600.0
7732,2,148,2024-08-30,6,28713.0
7733,18,17,2023-12-22,1,14039.0
7734,38,24,2024-03-21,5,116161.0
7735,38,127,2024-04-18,11,17043.0
7736,35,19,2024-12-13,5,82162.0
7737,25,144,2023-06-04,6,12620.75
7738,3,33,2024-04-26,1,6380.2
7739,15,42,2024-01-15,2,11986.0
7740,4,11,2023-01-23,10,362319.0
7741,9,138,2023-01-25,4,16732.0
7742,49,41,2023-04-19,14,140980.0
7743,28,13,2023-08-10,2,15494.0
7744,2,55,2023-04-18,6,626926.85
7745,29,42,2024-12-19,6,35957.0
7746,26,9,2023-06-28,14,555877.0
7747,36,17,2024-09-01,3,42116.0
7748,29,73,2023-05-30,8,1088015.05
7749,42,73,2024-02-21,3,429480.0
7750,15,42,2024-06-09,4,23971.0
7751,31,99,2024-12-15,7,750867.0
7752,41,29,2023-03-08,1,36510.0
7753,14,23,2024-10-26,1,10620.05
7754,16,118,2023-04-19,9,36894.2
7755,26,115,2023-11-23,9,7475.0
7756,14,12,2023-09-11,14,38167.0
7757,12,121,2024-10-18,12,44331.0
7758,17,98,2024-04-17,11,872972.0
7759,10,145,2023-05-24,1,4132.5
7760,11,8,2023-09-10,15,71023.9
7761,13,98,2023-10-21,3,238083.0
7762,45,96,2023-11-12,12,847450.0
7763,47,36,2023-10-16,11,236184.25
7764,8,85,2024-07-12,8,293198.5
7765,30,22,2023-01-01,2,74960.7
7766,34,54,2024-10-25,8,923665.05
7767,32,59,2023-03-12,9,745270.25
7768,24,150,2024-08-24,8,12506.75
7769,46,39,2023-03-31,15,444492.0
7770,34,72,2023-09-07,7,662769.4
7771,46,113,2023-12-10,2,8790.0
7772,34,98,2023-08-08,4,317445.0
7773,29,102,2023-02-24,12,9484.8
7774,13,96,2024-11-04,13,872167.45
7775,1,100,2024-01-10,7,732202.0
7776,10,113,2023-09-02,5,20876.25
7777,26,25,2023-02-01,11,126721.45
7778,23,130,2023-06-17,9,37297.0
7779,29,80,2023-10-03,1,129224.0
7780,34,30,2024-09-08,15,459532.1
7781,28,66,2023-01-31,8,100573.0
7782,18,97,2024-10-17,3,385704.75
7783,22,13,2023-07-03,10,77471.0
7784,41,27,2023-06-28,11,172544.7
7785,25,69,2023-07-13,15,678975.0
7786,16,87,2024-03-30,9,601739.0
7787,9,2,2024-02-26,8,106385.75
7788,30,95,2023-01-31,9,596858.4
7789,9,68,2024-10-20,4,267588.0
7790,38,39,2023-11-12,5,140755.8
7791,35,140,2023-03-03,13,38712.5
7792,11,38,2024-12-03,4,100552.75
7793,35,65,2023-02-04,2,51115.0
7794,8,85,2023-09-24,9,347208.0
7795,30,39,2024-06-18,1,28151.35
7796,30,50,2024-04-26,3,32136.6
7797,41,36,2023-03-19,12,271217.0
7798,36,110,2024-08-07,2,4741.45
7799,39,110,2023-04-25,7,17469.0
7800,26,30,2023-03-28,10,306355.05
7801,26,59,2024-09-04,8,697329.0
7802,30,19,2024-10-29,15,246485.0
7803,1,51,2023-04-20,13,834067.0
7804,37,115,2023-12-12,4,3155.9
7805,42,107,2023-10-31,1,1437.35
7806,38,141,2023-03-15,9,40884.2
7807,8,25,2023-08-10,12,145518.0
7808,13,90,2023-06-05,10,790973.0
7809,36,140,2024-05-29,15,44668.05
7810,9,11,2024-08-07,2,68840.8
7811,4,65,2024-08-20,1,25558.0
7812,27,91,2024-11-20,5,640708.5
7813,46,55,2024-11-23,11,1209859.0
7814,10,28,2024-11-13,7,99810.0
7815,22,56,2024-12-20,6,245036.35
7816,21,52,2023-04-22,6,82225.0
7817,18,79,2024-06-27,9,565555.9
7818,18,150,2023-11-02,5,8228.0
7819,26,23,2023-02-28,5,53098.35
7820,43,143,2024-08-08,5,22182.0
7821,18,5,2023-12-27,2,47338.0
7822,2,146,2024-05-23,7,3298.4
7823,25,78,2024-09-28,6,694040.55
7824,46,53,2024-04-29,4,214700.0
7825,24,106,2024-06-01,13,54152.85
7826,2,11,2023-12-13,11,378623.45
7827,23,22,2023-12-10,1,39453.0
7828,15,58,2023-10-16,3,310150.3
7829,43,20,2023-05-25,5,154167.0
7830,8,46,2023-12-14,3,14203.45
7831,5,2,2024-04-14,10,132982.9
7832,1,107,2024-12-30,9,12939.0
7833,14,89,2023-12-09,13,1022815.0
7834,24,54,2024-09-28,7,808206.8
7835,16,29,2024-07-12,5,173424.4
7836,42,18,2023-06-11,9,227194.4
7837,48,126,2023-06-18,10,25432.45
7838,20,27,2023-04-30,7,115580.0
7839,12,38,2024-04-26,1,26461.0
7840,20,75,2024-06-27,7,217910.05
7841,23,76,2023-06-06,10,1407882.9
7842,47,90,2023-03-22,9,676282.2
7843,32,93,2023-02-18,3,301431.0
7844,30,145,2024-07-11,9,37191.55
7845,6,83,2024-04-10,13,1664827.5
7846,19,86,2024-10-31,14,1243857.8
7847,2,108,2023-10-16,4,13382.0
7848,36,57,2023-07-16,14,1579914.6
7849,46,76,2024-06-19,4,563153.35
7850,36,45,2023-07-27,12,112902.75
7851,43,77,2024-03-16,11,491751.0
7852,5,18,2023-04-01,2,50487.75
7853,41,51,2024-07-03,15,962385.0
7854,14,36,2024-05-11,11,236184.25
7855,23,39,2024-01-16,10,296328.0
7856,37,115,2023-12-09,8,6645.0
7857,44,78,2023-08-02,14,1704662.0
7858,15,139,2024-04-09,7,9974.0
7859,24,128,2024-11-13,7,32555.0
7860,48,96,2023-05-09,5,353104.0
7861,5,76,2023-04-21,13,1830248.15
7862,12,35,2023-07-22,14,146373.15
7863,23,31,2024-08-07,2,16566.0
7864,15,136,2023-09-11,8,14998.6
7865,17,16,2024-10-08,1,30006.0
7866,47,11,2023-04-15,14,507247.0
7867,38,17,2023-05-13,10,140388.0
7868,29,104,2024-01-14,3,11139.0
7869,1,107,2024-05-06,4,5751.3
7870,15,27,2024-08-25,7,109801.0
7871,13,87,2024-09-22,11,698686.05
7872,25,25,2023-01-23,15,181897.0
7873,13,113,2023-07-20,4,16701.0
7874,15,92,2023-07-17,8,710833.0
7875,14,60,2024-06-20,12,1239762.35
7876,26,41,2023-02-26,10,106000.0
7877,27,118,2023-09-05,14,57391.4
7878,19,53,2023-01-22,14,713877.5
7879,8,137,2024-09-16,14,47397.0
7880,27,78,2024-08-03,9,1095854.0
7881,19,120,2024-02-11,9,28120.0
7882,49,6,2023-10-04,14,157208.85
7883,37,124,2024-04-04,13,49009.0
7884,41,133,2023-06-17,4,7571.0
7885,46,85,2024-06-03,13,476446.85
7886,40,28,2024-03-08,4,54182.3
7887,36,3,2023-11-29,3,25719.35
7888,27,20,2023-06-08,6,175750.95
7889,22,45,2023-11-17,2,18816.65
7890,9,12,2023-12-26,13,33668.0
7891,1,65,2024-04-16,14,339917.6
7892,12,53,2023-06-23,15,764868.75
7893,15,37,2024-09-08,15,91016.0
7894,33,69,2023-03-06,15,678975.0
7895,15,55,2023-03-23,13,1429834.0
7896,16,66,2023-10-05,11,138288.0
7897,35,30,2024-07-05,14,428896.5
7898,29,71,2023-02-25,6,741991.8
7899,41,78,2023-02-01,7,809714.45
7900,27,47,2023-11-23,1,6123.0
7901,10,23,2023-05-02,10,111786.0
7902,10,64,2023-01-16,14,1483024.1
7903,46,126,2023-08-08,3,7629.45
7904,23,131,2023-11-06,1,964.0
7905,41,71,2023-09-19,10,1236653.95
7906,20,31,2024-02-04,12,94427.15
7907,5,1,2023-06-04,9,298103.0
7908,18,14,2023-11-24,9,306185.0
7909,5,86,2023-12-20,15,1332704.65
7910,5,11,2024-11-23,14,507247.0
7911,20,134,2024-01-11,10,47176.0
7912,40,46,2024-12-05,5,24919.0
7913,35,115,2023-04-23,10,8306.0
7914,36,61,2023-01-12,3,79853.2
7915,3,113,2024-03-30,3,12525.75
7916,15,56,2023-02-20,12,490071.75
7917,26,35,2023-10-05,4,44022.0
7918,15,44,2024-12-16,12,129682.0
7919,9,148,2024-04-23,5,22731.6
7920,25,9,2023-02-12,12,476466.0
7921,48,114,2023-01-29,12,9591.0
7922,19,115,2024-10-18,5,3945.35
7923,26,72,2023-12-12,10,996646.0
7924,8,36,2024-04-01,9,203413.0
7925,2,49,2023-06-22,4,53057.0
7926,43,29,2023-12-09,3,104054.45
7927,17,53,2023-12-08,9,483075.0
7928,23,40,2024-01-07,12,170208.0
7929,12,20,2024-03-19,5,146458.65
7930,30,79,2024-07-22,15,942592.85
7931,41,104,2024-12-08,15,52910.25
7932,10,50,2023-12-20,6,67656.0
7933,37,129,2024-08-15,2,6532.0
7934,27,84,2023-07-28,4,173696.0
7935,32,84,2024-02-04,14,607934.0
7936,30,68,2024-05-22,5,317761.7
7937,24,122,2024-07-14,3,3967.0
7938,38,80,2024-03-08,7,859338.65
7939,20,52,2024-06-27,10,137041.0
7940,35,75,2023-11-15,15,491526.0
7941,44,80,2023-09-04,7,859338.65
7942,37,56,2023-05-16,5,204196.8
7943,7,145,2024-10-23,7,30449.0
7944,24,119,2024-09-10,15,46395.15
7945,32,76,2023-01-07,13,1830248.15
7946,24,132,2023-04-15,4,5939.4
7947,19,99,2023-12-22,9,965400.0
7948,17,126,2024-08-31,3,8031.0
7949,34,32,2024-02-18,13,154405.4
7950,8,84,2023-11-30,1,41252.8
7951,29,19,2023-01-19,6,98594.0
7952,1,60,2023-01-30,10,1033135.45
7953,32,140,2023-09-17,2,6269.0
7954,3,99,2023-05-12,11,1179933.0
7955,48,30,2024-02-15,2,61271.2
7956,28,27,2024-07-16,7,115580.0
7957,34,19,2024-05-21,7,109274.7
7958,31,1,2024-02-06,9,298103.0
7959,27,112,2023-12-02,12,24862.45
7960,29,85,2023-09-06,2,73299.15
7961,2,134,2024-06-11,15,70764.0
7962,1,106,2023-01-18,13,57003.0
7963,43,82,2023-02-18,13,671243.0
7964,29,133,2024-03-11,4,7571.0
7965,27,39,2024-01-07,13,365965.65
7966,9,33,2023-11-14,10,63800.1
7967,32,75,2024-03-22,11,360452.0
7968,19,26,2024-04-21,11,180609.25
7969,48,52,2023-11-08,6,78113.75
7970,32,50,2023-07-02,10,107122.0
7971,4,80,2024-01-12,7,904567.0
7972,43,100,2023-02-02,6,596220.95
7973,24,76,2023-02-22,9,1333784.0
7974,12,110,2024-06-05,14,34937.0
7975,9,108,2023-12-05,10,33456.0
7977,5,32,2023-07-21,5,62512.0
7978,49,47,2023-12-08,15,91844.0
7979,16,106,2024-11-06,4,17539.0
7980,4,125,2024-05-11,6,19391.4
7981,12,107,2024-02-04,11,16647.0
7982,41,32,2023-05-09,11,137527.0
7983,16,112,2023-05-23,3,6215.85
7984,13,79,2024-10-08,9,595322.0
7985,3,53,2023-08-16,4,203965.0
7986,33,45,2024-12-01,6,56450.9
7987,28,124,2023-06-11,12,45239.0
7988,3,44,2023-05-02,3,30799.95
7989,21,36,2023-06-24,13,293818.0
7990,38,61,2024-09-30,8,212941.55
7991,7,15,2024-06-15,15,397571.2
7992,20,60,2024-12-16,8,870009.0
7993,31,62,2024-12-21,3,306666.0
7994,2,77,2023-11-18,7,312933.0
7995,2,146,2024-01-03,5,2356.0
7996,2,119,2024-11-01,10,32558.0
7997,15,70,2024-02-04,10,343554.0
7998,31,149,2023-12-09,4,4654.0
7999,43,43,2024-04-10,8,266736.25
8000,41,12,2024-12-31,12,32714.0
8001,14,5,2024-09-04,10,224855.5
8002,1,37,2024-07-02,8,46114.9
8003,32,51,2024-11-21,11,670461.55
8004,1,84,2023-03-05,4,173696.0
8005,49,36,2023-12-01,11,248615.0
8006,29,61,2023-11-06,12,319412.8
8007,17,127,2024-06-10,8,11775.25
8008,9,73,2023-11-28,1,143160.0
8009,2,114,2023-01-05,1,799.0
8010,39,19,2023-03-25,12,187328.6
8011,42,36,2023-01-25,3,67804.0
8012,45,56,2023-01-13,12,490071.75
8013,41,117,2023-04-05,2,8206.0
8014,30,110,2023-08-02,8,19964.0
8015,25,49,2024-10-25,11,138611.65
8016,19,78,2023-11-11,10,1217616.0
8017,43,73,2023-12-10,15,2147399.0
8018,7,42,2024-12-23,9,53936.0
8019,13,56,2024-08-16,12,490071.75
8020,18,120,2024-10-29,11,34369.0
8021,22,58,2024-02-26,10,1033833.7
8022,6,27,2024-12-15,4,66046.0
8023,46,6,2023-01-18,12,141843.0
8024,26,71,2024-03-01,10,1236653.95
8025,18,140,2024-05-20,5,14889.35
8026,13,71,2024-05-02,1,123665.3
8027,44,116,2024-03-15,5,12234.1
8028,44,36,2024-12-03,1,21470.95
8029,34,74,2024-02-15,8,692468.0
8030,42,34,2024-11-04,1,4918.0
8031,8,93,2024-03-27,3,301431.0
8032,28,81,2024-12-21,12,1465782.0
8033,39,39,2024-02-10,11,309662.95
8034,15,123,2023-10-16,14,36935.05
8035,34,98,2023-09-02,4,317445.0
8036,31,51,2024-11-02,8,513272.0
8037,37,61,2023-11-13,1,26618.05
8038,11,85,2024-07-06,15,578680.0
8039,45,48,2023-09-01,9,132627.0
8040,4,101,2023-05-29,13,5722.8
8041,48,113,2024-12-31,7,30765.0
8042,23,9,2023-06-07,8,301761.8
8043,39,3,2023-11-25,11,99266.0
8044,45,45,2024-03-15,14,138652.0
8045,28,27,2023-02-02,8,132092.0
8046,45,100,2023-12-23,15,1569004.0
8047,22,139,2023-10-12,8,11399.0
8048,47,4,2024-08-15,11,35340.95
8049,14,127,2024-08-17,4,6197.0
8050,48,103,2024-11-23,13,22096.05
8051,32,65,2024-10-13,8,194238.9
8052,27,48,2023-05-29,9,132627.0
8053,20,56,2024-06-25,15,612590.4
8054,6,33,2023-09-12,2,12760.4
8055,22,71,2023-11-25,9,1171567.0
8056,17,28,2024-10-02,7,99810.0
8057,37,120,2024-08-07,5,15622.0
8058,32,77,2023-05-15,9,402342.0
8059,22,96,2023-08-13,7,494346.0
8060,2,130,2023-12-06,2,8288.0
8061,13,42,2024-04-26,8,47943.0
8062,43,150,2023-12-31,13,20324.3
8063,6,96,2024-03-17,15,1059313.0
8064,21,93,2023-03-08,1,100477.0
8065,36,85,2023-09-28,4,154315.0
8066,17,39,2024-03-12,10,281511.6
8067,20,14,2024-01-27,10,340205.45
8068,11,13,2023-06-10,5,38736.0
8069,4,126,2024-08-26,11,29448.0
8070,10,125,2023-01-19,12,38783.75
8071,49,25,2024-06-20,7,80640.75
8072,6,16,2023-02-02,10,300060.0
8073,19,65,2024-05-12,8,194238.9
8074,38,148,2024-06-30,14,63648.1
8075,24,74,2023-12-28,6,493383.45
8076,44,30,2024-06-22,9,275719.45
8077,38,108,2023-07-29,13,43492.0
8078,17,92,2024-03-28,10,844113.95
8079,46,137,2023-03-16,10,32162.25
8080,32,105,2023-09-09,2,619.0
8081,20,50,2024-11-09,3,32136.6
8082,46,91,2024-03-29,12,1537700.4
8083,49,27,2024-02-02,15,247672.0
8084,31,120,2023-09-10,3,9373.0
8085,1,109,2024-02-29,2,1245.0
8086,47,26,2023-07-31,8,138265.0
8087,20,91,2023-10-22,10,1348860.0
8089,15,53,2024-02-19,3,152973.75
8090,13,80,2023-11-27,5,646119.0
8091,30,109,2023-07-31,7,4359.0
8092,34,55,2023-01-02,8,879898.0
8093,13,73,2023-02-03,10,1360019.05
8094,40,80,2024-02-13,8,1033791.0
8095,27,122,2023-12-12,14,17589.25
8096,43,122,2023-04-19,3,3768.65
8097,34,128,2023-06-01,5,23254.0
8098,1,56,2024-05-26,5,204196.8
8099,7,104,2023-01-21,8,29704.0
8100,11,90,2023-07-16,8,601140.05
8101,13,94,2023-12-03,15,611263.0
8102,36,95,2024-09-07,6,397905.6
8103,14,50,2024-07-14,14,149970.8
8104,37,128,2024-07-26,2,8835.95
8105,28,115,2023-06-03,11,8679.2
8106,8,25,2023-08-31,8,92161.4
8107,37,1,2023-09-23,1,33123.0
8108,39,87,2024-01-30,15,1002898.0
8109,14,81,2023-11-26,4,488594.0
8110,47,55,2023-09-03,11,1209859.0
8111,20,82,2024-04-16,3,154902.0
8112,37,134,2024-09-09,11,51894.0
8113,10,8,2023-12-05,1,4734.8
8114,8,107,2024-06-09,11,16647.0
8115,23,48,2023-06-22,8,111996.45
8116,16,97,2024-06-29,1,135335.0
8117,43,33,2023-03-07,7,47010.0
8118,46,108,2023-07-25,5,16728.0
8119,1,35,2024-07-05,8,88044.0
8120,1,56,2024-10-08,13,530911.3
8121,26,58,2023-02-11,13,1414720.0
8122,22,112,2024-01-20,2,4362.0
8123,7,143,2024-03-23,11,46360.95
8124,4,71,2024-03-02,13,1607649.85
8125,44,111,2023-06-27,6,24425.45
8126,21,23,2023-11-08,14,156501.0
8127,8,127,2023-01-17,14,20606.45
8128,26,93,2023-08-29,9,859078.35
8129,29,1,2023-03-11,1,33123.0
8130,23,148,2024-08-27,9,40916.5
8131,27,143,2024-07-29,12,53237.0
8132,8,7,2023-01-25,11,214706.0
8133,46,11,2024-10-09,2,72464.0
8134,9,40,2023-12-07,1,13474.8
8135,21,51,2024-05-31,6,365706.3
8136,24,94,2023-08-20,10,407508.0
8137,17,77,2023-12-22,12,509633.2
8138,30,107,2024-09-22,3,4540.0
8139,26,80,2023-08-04,5,613813.05
8140,10,46,2023-11-11,3,14951.0
8141,29,105,2024-05-04,7,2058.65
8142,13,10,2023-01-26,9,273882.15
8143,4,62,2023-11-07,8,776887.2
8144,13,111,2024-08-21,13,52922.6
8145,41,27,2023-04-03,12,198137.0
8146,40,146,2024-03-17,1,471.2
8147,48,118,2024-09-17,15,61490.65
8148,25,40,2024-08-13,1,13474.8
8149,11,56,2024-09-05,7,285874.95
8150,48,23,2024-11-18,10,106196.7
8151,22,28,2023-07-21,9,128327.0
8152,43,18,2024-10-15,4,100975.5
8153,24,13,2024-03-16,13,100712.0
8154,40,12,2024-11-04,5,12949.45
8155,23,125,2023-07-13,2,6463.8
8156,46,83,2023-01-02,12,1617647.0
8157,22,56,2023-05-22,2,85978.0
8158,29,29,2024-10-04,3,109531.0
8159,9,95,2024-04-01,15,1047121.0
8160,37,12,2023-05-13,7,18128.85
8161,2,20,2023-11-12,4,117167.3
8162,16,85,2023-08-28,14,540102.0
8163,5,69,2023-03-25,5,215008.75
8164,47,55,2023-06-28,13,1358342.3
8165,18,4,2024-07-12,13,43964.0
8166,37,27,2023-07-29,14,231160.0
8167,27,104,2024-12-26,12,44556.0
8168,36,99,2024-05-04,11,1179933.0
8169,26,64,2023-02-09,15,1672583.0
8170,37,130,2024-09-06,10,41441.0
8171,19,3,2024-11-10,5,42864.95
8172,46,72,2023-03-01,12,1136177.2
8173,16,76,2023-12-25,9,1333784.0
